"url","Name","Name_link","Country","Capacity","Status","Type","Owner","Operator","Connection"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cook 1","http://www.world-nuclear.org/reactor/default.aspx/COOK-1","United States Of America","1045 MWe","OPERABLE","Pressurised Water Reactor","American Electric Power Company, Inc.","American Electric Power Company, Inc.","10 February 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cook 2","http://www.world-nuclear.org/reactor/default.aspx/COOK-2","United States Of America","1107 MWe","OPERABLE","Pressurised Water Reactor","American Electric Power Company, Inc.","American Electric Power Company, Inc.","22 March 1978"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cooper","http://www.world-nuclear.org/reactor/default.aspx/COOPER","United States Of America","768 MWe","OPERABLE","Boiling Water Reactor","Nebraska Public Power District","Entergy Nuclear Operations, Inc.","10 May 1974"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cruas 1","http://www.world-nuclear.org/reactor/default.aspx/CRUAS-1","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","29 April 1983"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cruas 2","http://www.world-nuclear.org/reactor/default.aspx/CRUAS-2","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","6 September 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cruas 3","http://www.world-nuclear.org/reactor/default.aspx/CRUAS-3","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","14 May 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cruas 4","http://www.world-nuclear.org/reactor/default.aspx/CRUAS-4","France","915 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","27 October 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Crystal River 3","http://www.world-nuclear.org/reactor/default.aspx/CRYSTAL%20RIVER-3","United States Of America","860 MWe","PERMANENT SHUTDOWN","Pressurised Water Reactor","Duke Energy Corp.","Progress Energy","30 January 1977"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Cvtr","http://www.world-nuclear.org/reactor/default.aspx/CVTR","United States Of America","17 MWe","PERMANENT SHUTDOWN","Pressurized Heavy Water Reactor","Carolinas-Virginia Nuclear Power Assoc.","Carolinas-Virginia Nuclear Power Assoc.","18 December 1963"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dampierre 1","http://www.world-nuclear.org/reactor/default.aspx/DAMPIERRE-1","France","890 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","23 March 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dampierre 2","http://www.world-nuclear.org/reactor/default.aspx/DAMPIERRE-2","France","890 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","10 December 1980"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dampierre 3","http://www.world-nuclear.org/reactor/default.aspx/DAMPIERRE-3","France","890 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","30 January 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dampierre 4","http://www.world-nuclear.org/reactor/default.aspx/DAMPIERRE-4","France","890 MWe","OPERABLE","Pressurised Water Reactor","EDF","EDF","18 August 1981"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Darlington 1","http://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-1","Canada","878 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Ontario Power Generation","19 December 1990"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Darlington 2","http://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-2","Canada","878 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Ontario Power Generation","15 January 1990"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Darlington 3","http://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-3","Canada","878 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Ontario Power Generation","7 December 1992"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Darlington 4","http://www.world-nuclear.org/reactor/default.aspx/DARLINGTON-4","Canada","878 MWe","OPERABLE","Pressurized Heavy Water Reactor","Ontario Power Generation","Ontario Power Generation","17 April 1993"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Davis Besse 1","http://www.world-nuclear.org/reactor/default.aspx/DAVIS%20BESSE-1","United States Of America","894 MWe","OPERABLE","Pressurised Water Reactor","Cleveland Electric Illuminating Co.","First Energy Nuclear Operating Co.","28 August 1977"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Daya Bay 1","http://www.world-nuclear.org/reactor/default.aspx/DAYA%20BAY-1","China","944 MWe","OPERABLE","Pressurised Water Reactor","China Guangdong Nuclear Power Holding Co Ltd","Daya Bay Nuclear Power Operations and Management Co Ltd","31 August 1993"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Daya Bay 2","http://www.world-nuclear.org/reactor/default.aspx/DAYA%20BAY-2","China","944 MWe","OPERABLE","Pressurised Water Reactor","China Guangdong Nuclear Power Holding Co Ltd","Daya Bay Nuclear Power Operations and Management Co Ltd","7 February 1994"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Diablo Canyon 1","http://www.world-nuclear.org/reactor/default.aspx/DIABLO%20CANYON-1","United States Of America","1138 MWe","OPERABLE","Pressurised Water Reactor","PG&E Corporation","Pacific Gas And Electric Company","11 November 1984"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Diablo Canyon 2","http://www.world-nuclear.org/reactor/default.aspx/DIABLO%20CANYON-2","United States Of America","1118 MWe","OPERABLE","Pressurised Water Reactor","PG&E Corporation","Pacific Gas And Electric Company","20 October 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dodewaard","http://www.world-nuclear.org/reactor/default.aspx/DODEWAARD","Netherlands","55 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","Bv Gemeenschappelijke Kernenergiecentrale Nederland","Bv Gemeenschappelijke Kernenergiecentrale Nederland (Bv Gkn)","18 October 1968"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Doel 1","http://www.world-nuclear.org/reactor/default.aspx/DOEL-1","Belgium","433 MWe","OPERABLE","Pressurised Water Reactor","Indivision Doel","Electrabel","28 August 1974"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Doel 2","http://www.world-nuclear.org/reactor/default.aspx/DOEL-2","Belgium","433 MWe","OPERABLE","Pressurised Water Reactor","Indivision Doel","Electrabel","21 August 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Doel 3","http://www.world-nuclear.org/reactor/default.aspx/DOEL-3","Belgium","1006 MWe","OPERABLE","Pressurised Water Reactor","Societes Reunies D'Energie Du Bassin De L'Escaut SA","Electrabel","23 June 1982"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Doel 4","http://www.world-nuclear.org/reactor/default.aspx/DOEL-4","Belgium","1033 MWe","OPERABLE","Pressurised Water Reactor","Societes Reunies D'Energie Du Bassin De L'Escaut SA","Electrabel","8 April 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Douglas Point","http://www.world-nuclear.org/reactor/default.aspx/DOUGLAS%20POINT","Canada","206 MWe","PERMANENT SHUTDOWN","Pressurized Heavy Water Reactor","AECL","Ontario Hydro","7 January 1967"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dounreay Dfr","http://www.world-nuclear.org/reactor/default.aspx/DOUNREAY%20DFR","United Kingdom","11 MWe","PERMANENT SHUTDOWN","Fast Reactor","United Kingdom Atomic Energy Authority","United Kingdom Atomic Energy Authority","1 October 1962"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dounreay Pfr","http://www.world-nuclear.org/reactor/default.aspx/DOUNREAY%20PFR","United Kingdom","234 MWe","PERMANENT SHUTDOWN","Fast Reactor","United Kingdom Atomic Energy Authority","United Kingdom Atomic Energy Authority","10 January 1975"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dresden 1","http://www.world-nuclear.org/reactor/default.aspx/DRESDEN-1","United States Of America","197 MWe","PERMANENT SHUTDOWN","Boiling Water Reactor","","Exelon Generation Co., Llc","15 April 1960"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dresden 2","http://www.world-nuclear.org/reactor/default.aspx/DRESDEN-2","United States Of America","894 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","13 April 1970"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dresden 3","http://www.world-nuclear.org/reactor/default.aspx/DRESDEN-3","United States Of America","879 MWe","OPERABLE","Boiling Water Reactor","Exelon Corporation","Exelon Generation Co., Llc","22 July 1971"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Duane Arnold 1","http://www.world-nuclear.org/reactor/default.aspx/DUANE%20ARNOLD-1","United States Of America","601 MWe","OPERABLE","Boiling Water Reactor","Nextera Energy Resources, Llc","Nextera Energy Resources, Llc","19 May 1974"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dukovany 1","http://www.world-nuclear.org/reactor/default.aspx/DUKOVANY-1","Czech Republic","468 MWe","OPERABLE","Pressurised Water Reactor","CEZ","CEZ","24 February 1985"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dukovany 2","http://www.world-nuclear.org/reactor/default.aspx/DUKOVANY-2","Czech Republic","471 MWe","OPERABLE","Pressurised Water Reactor","CEZ","CEZ","30 January 1986"
"http://www.world-nuclear.org/information-library/facts-and-figures/reactor-database.aspx?source=%7B%22query%22%3A%7B%22match_all%22%3A%7B%7D%7D%2C%22size%22%3A%22700%22%2C%22sort%22%3A%5B%7B%22index.sort_name.exact%22%3A%7B%22order%22%3A%22asc%22%7D%7D%5D%7D","Dukovany 3","http://www.world-nuclear.org/reactor/default.aspx/DUKOVANY-3","Czech Republic","468 MWe","OPERABLE","Pressurised Water Reactor","CEZ","CEZ","14 November 1986"
